,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
6396,234,31,',782,2336,Dunavarsány,Nagyvarsányi utca,155,,POINT (47.28526 19.05118),Nagyvarsányi utca 155.,http://www.oil-benzinkutak.hu/kuthalozat/oil-dunavarsany/,,,,,True,,True,,,,,,,,878,+36 24 511 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.28526,19.05118,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6397,228,31,',795,2364,Ócsa,Kiss János út,1,,POINT (47.29151 19.23099),Kiss János út 1.,http://www.oil-benzinkutak.hu/kuthalozat/oil-ocsa/,,,,,True,,True,,,,,,,,918,+36 20 965 6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.29151,19.23099,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6398,225,31,',808,2381,Táborfalva,Kecskeméti út,4/A,,POINT (47.09581 19.47308),Kecskeméti út 4/a.,http://www.oil-benzinkutak.hu/kuthalozat/oil-taborfalva/,,,,,True,,True,,,,,,,,934,+36 20 430 9611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.09581,19.47308,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6399,246,31,',809,2400,Dunaújváros,Arany János utca,6,,POINT (46.97364 18.92816),Arany János u. 6,http://www.oil-benzinkutak.hu/kuthalozat/oil-dunaujvaros/,,,,,True,,True,,,,,,,,876,+36 30 458 0840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,46.97364,18.92816,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6400,248,31,',816,2421,Nagyvenyim,Fő út,18,,POINT (46.95622 18.85147),Fő út 18.,http://www.oil-benzinkutak.hu/kuthalozat/oil-nagyvenyim/,,,,,True,,True,,,,,,,,916,+36 25 258 853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,46.95622,18.85147,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6401,265,31,',817,2422,Mezőfalva,Kisfaludy Károly utca,,408/2,POINT (46.92845 18.78553),Kisfaludy Károly utca hrsz. 408/2/A,https://www.oil-benzinkutak.hu,,,,,True,,True,,,,,,,,6457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,46.92845,18.78553,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6402,279,31,',912,2628,Szob,Ady Endre utca,179,,POINT (47.82059 18.86497),Ady Endre utca 179.,http://www.oil-benzinkutak.hu/kuthalozat/oil-szob/,,,,,True,,True,,,,,,,,932,+36 27 370 805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.82059,18.86497,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6403,287,31,',945,2660,Balassagyarmat,Rákóczi fejedelem út,,,POINT (48.08004 19.30831),Rákóczi fejedelem út,http://www.oil-benzinkutak.hu/kuthalozat/oil-balassagyarmat/,,,,,True,,True,,,,,,,,866,+36 35 500 070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,48.08004,19.30831,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6404,312,31,',1060,2900,Komárom,Ácsi út,84,,POINT (47.74123 18.08257),Ácsi út 84.,http://www.oil-benzinkutak.hu/kuthalozat/oil-komarom/,,,,,True,,True,,,,,,,,900,+36 34 444 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.74123,18.08257,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6405,301,31,',0,2932,Almásfüzítő,,,020/16,POINT (47.73256 18.21029),020/16. hrsz.,http://www.oil-benzinkutak.hu/kuthalozat/oil-almasfuzito/,,,,,True,,True,,,,,,,,859,+36 20 779 8970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.73256,18.21029,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6406,303,31,',1071,2942,Nagyigmánd,Szákszendi elágazás,,,POINT (47.62889 18.09326),Szákszendi elágazás,http://www.oil-benzinkutak.hu/kuthalozat/oil-nagyigmand/,,,,,True,,True,,,,,,,,914,+36 20 779 8973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.62889,18.09326,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6407,316,31,',1072,2943,Bábolna,Ács út,2,,POINT (47.65187 17.97695),Ács út 2.,http://www.oil-benzinkutak.hu/kuthalozat/oil-babolna/,,,,,True,,True,,,,,,,,863,+36 34 369 516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.65187,17.97695,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6408,267,31,',1090,3014,Hort,Kossuth út,198,,POINT (47.69486 19.79944),Kossuth út 198.,http://www.oil-benzinkutak.hu/kuthalozat/oil-hort/,,,,,True,,True,,,,,,,,896,+36 20 779 8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.69486,19.79944,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6409,272,31,',1194,3200,Gyöngyös,Karácsondi út,9,,POINT (47.77279 19.93953),Karácsondi út 9.,http://www.oil-benzinkutak.hu/kuthalozat/oil-gyongyos/,,,,,True,,True,,,,,,,,888,+36 37 304 562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.77279,19.93953,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6410,288,31,',1245,3300,Eger,Sas utca,94,,POINT (47.88749 20.39443),Sas utca 94.,http://www.oil-benzinkutak.hu/kuthalozat/oil-eger/,,,,,True,,True,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.88749,20.39443,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6411,309,31,',1304,3390,Füzesabony,33. sz. főút,,0197/6,POINT (47.58814 21.02447),33. sz. Főút 0197/6 Hrsz,http://www.oil-benzinkutak.hu/kuthalozat/oil-fuzesabony/,,,,,True,,True,,,,,,,,886,+36 36 341 024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.58814,21.02447,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6412,330,31,',1604,3842,Halmaj,3. számú főközlekedési út,,022/5,POINT (48.25165 20.97886),3-as főút hrsz. 022/5,https://www.oil-benzinkutak.hu,,,,,True,,True,,,,,,,,6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,48.25165,20.97886,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
6413,282,31,',1604,3842,Halmaj,3. számú főközlekedési út,,,POINT (47.79401 20.32682),3-as főút,http://www.oil-benzinkutak.hu/kuthalozat/oil-halmaj/,,,,,True,,True,,,,,,,,894,+36 20 997 6722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 13:18:48.999855+00:00,,,47.79401,20.32682,31,OIL!,fuel,"{'ref:vatin:hu': '12700226-2-44', 'ref:vatin': 'HU12700226', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:mastercard_contactless': 'yes', 'payment:mastercard': 'yes', 'fuel:octane_95': 'yes', 'payment:cash': 'yes', 'payment:visa': 'yes', 'ref:HU:company': '01-09-699184', 'name': 'OIL!', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'payment:maestro': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'payment:mastercard_electronic': 'yes', 'amenity': 'fuel', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,2000.0,450.0,60.0,,,,,2022-06-08 15:28:46.243493,
