,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
10217,4020,33,,',795.0,2381,Táborfalva,Kecskeméti út,4/A,,POINT (47.09581 19.47308),Kecskeméti út 4/a.,http://www.oil-benzinkutak.hu/kuthalozat/oil-taborfalva/,,,,,True,,True,,,,,,,,934,,+36 20 430 9611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.09581,19.47308,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10218,4028,33,,',796.0,2400,Dunaújváros,Arany János utca,6,,POINT (46.97364 18.92816),Arany János u. 6,http://www.oil-benzinkutak.hu/kuthalozat/oil-dunaujvaros/,,,,,True,,True,,,,,,,,876,,+36 30 458 0840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.97364,18.92816,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10219,4029,33,,',803.0,2421,Nagyvenyim,Fő út,18,,POINT (46.95622 18.85147),Fő út 18.,http://www.oil-benzinkutak.hu/kuthalozat/oil-nagyvenyim/,,,,,True,,True,,,,,,,,916,,+36 25 258 853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95622,18.85147,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10220,4035,33,,',804.0,2422,Mezőfalva,Kisfaludy Károly út,,408/2,POINT (46.92845 18.78553),Kisfaludy Károly utca hrsz. 408/2/A,https://www.oil-benzinkutak.hu,,,,,True,,True,,,,,,,,6457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.92845,18.78553,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10221,4041,33,,',899.0,2628,Szob,Ady Endre utca,179,,POINT (47.82059 18.86497),Ady Endre utca 179.,http://www.oil-benzinkutak.hu/kuthalozat/oil-szob/,,,,,True,,True,,,,,,,,932,,+36 27 370 805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.82059,18.86497,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10222,4044,33,,',932.0,2660,Balassagyarmat,Rákóczi fejedelem útja,,,POINT (48.08004 19.30831),Rákóczi fejedelem út,http://www.oil-benzinkutak.hu/kuthalozat/oil-balassagyarmat/,,,,,True,,True,,,,,,,,866,,+36 35 500 070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08004,19.30831,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10223,4058,33,,',1047.0,2900,Komárom,Ácsi út,84,,POINT (47.74123 18.08257),Ácsi út 84.,http://www.oil-benzinkutak.hu/kuthalozat/oil-komarom/,,,,,True,,True,,,,,,,,900,,+36 34 444 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.74123,18.08257,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10224,4052,33,,',1056.0,2932,Almásfüzitő,,,020/16,POINT (47.73256 18.21029),020/16. hrsz.,http://www.oil-benzinkutak.hu/kuthalozat/oil-almasfuzito/,,,,,True,,True,,,,,,,,859,,+36 20 779 8970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.73256,18.21029,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10225,4054,33,,',1058.0,2942,Nagyigmánd,Szákszendi elágazás,,,POINT (47.62889 18.09326),Szákszendi elágazás,http://www.oil-benzinkutak.hu/kuthalozat/oil-nagyigmand/,,,,,True,,True,,,,,,,,914,,+36 20 779 8973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.62889,18.09326,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10226,4060,33,,',1059.0,2943,Bábolna,Ácsi út,2,,POINT (47.65187 17.97695),Ács út 2.,http://www.oil-benzinkutak.hu/kuthalozat/oil-babolna/,,,,,True,,True,,,,,,,,863,,+36 34 369 516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.65187,17.97695,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10227,4034,33,,',nan,300,,Bercsényi utca,76,,POINT (47.67474 19.66065),Bercsényi út 76.,https://www.oil-benzinkutak.hu,,,,,True,,True,,,,,,,,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67474,19.66065,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10228,4036,33,,',1077.0,3014,Hort,Kossuth út,198,,POINT (47.69486 19.79944),Kossuth út 198.,http://www.oil-benzinkutak.hu/kuthalozat/oil-hort/,,,,,True,,True,,,,,,,,896,,+36 20 779 8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.69486,19.79944,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10229,4038,33,,',1181.0,3200,Gyöngyös,Karácsondi út,9,,POINT (47.77279 19.93953),Karácsondi út 9.,http://www.oil-benzinkutak.hu/kuthalozat/oil-gyongyos/,,,,,True,,True,,,,,,,,888,,+36 37 304 562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77279,19.93953,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10230,4045,33,,',1231.0,3300,Eger,Sas utca,94,,POINT (47.88749 20.39443),Sas utca 94.,http://www.oil-benzinkutak.hu/kuthalozat/oil-eger/,,,,,True,,True,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88749,20.39443,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10231,4057,33,,',1290.0,3390,Füzesabony,33. sz. főút,,0197/6,POINT (47.58814 21.02447),33. sz. Főút 0197/6 Hrsz,http://www.oil-benzinkutak.hu/kuthalozat/oil-fuzesabony/,,,,,True,,True,,,,,,,,886,,+36 36 341 024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58814,21.02447,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10232,4042,33,,',1590.0,3842,Halmaj,3. számú főközlekedési út,,,POINT (47.79401 20.32682),3-as főút,http://www.oil-benzinkutak.hu/kuthalozat/oil-halmaj/,,,,,True,,True,,,,,,,,894,,+36 20 997 6722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79401,20.32682,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10233,4067,33,,',1590.0,3842,Halmaj,3. számú főközlekedési út,,022/5,POINT (48.25165 20.97886),3-as főút hrsz. 022/5,https://www.oil-benzinkutak.hu,,,,,True,,True,,,,,,,,6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.25165,20.97886,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
10234,4047,33,,',2222.0,5350,Tiszafüred,5350 Tiszafüred Igari út,,0424/11,POINT (47.60845 20.76218),5350 Tiszafüred Igari út 0424/11 hrsz.,https://www.oil-benzinkutak.hu,,,,,True,,True,,,,,,,,6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.60845,20.76218,2023-03-06 20:11:40.456009+00:00,,,33,OIL!,fuel,"{'amenity': 'fuel', 'name': 'OIL!', 'brand': 'OIL!', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'OIL! Tankstellen', 'operator': 'Mabanaft Hungary Kft.', 'operator:addr': '1016 Budapest, Mészáros utca 58/B', 'ref:HU:vatin': '12700226-2-44', 'ref:vatin': 'HU12700226', 'ref:HU:company': '01-09-699184', 'contact:facebook': 'https://www.facebook.com/OILHungary/', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.oil-benzinkutak.hu,huoilfu,(oil|oil!|oil benzinkutak|oil-benzinkutak),(mol|shell|m. petrol|avia|lukoil|hunoil),False,False,True,False,2000.0,450.0,60.0,,,,,,2023-03-07 20:36:30.426793,
