,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
5250,6138,11,,,149,1173,Budapest,Bakancsos utca,1,,POINT (47.48148 19.24404),"1173 Budapest, Bakancsos utca 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.48148,19.24404,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5251,6140,11,,,159,1191,Budapest,Üllői út,235,,POINT (47.46195 19.13246),"1191 Budapest, Üllői út 235.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46195,19.13246,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5252,6142,11,,,165,1201,Budapest,Vörösmarty utca,13-15,,POINT (47.43458 19.10394),"1201 Budapest, Vörösmarty utca 13-15.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.43458,19.10394,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5253,6144,11,,,174,1215,Budapest,Katona József utca,66-68,,POINT (47.42598 19.08429),"1215 Budapest, Katona József út 66-68.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.42598,19.08429,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5254,5299,11,,,587,2000,Szentendre,Ipar utca,5,,POINT (47.64485 19.07033),"2000 Szentendre, Ipar utca 5.",,,,,,,,,,,,,,,,,,,szentendre.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.64485,19.07033,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5255,5287,11,,,610,2030,Érd,Fehérvári út,79,,POINT (47.36838 18.88289),"2030 Érd, Fehérvári út 79a",,,,,,,,,,,,,,,,,,,erd.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36838,18.88289,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5256,5293,11,,,663,2100,Gödöllő,Szabadság út,28,,POINT (47.60026 19.35564),"2100 Gödöllő, Szabadság út 28.",,,,,,,,,,,,,,,,,,,godollo.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.60026,19.35564,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5257,5285,11,,,722,2200,Monor,Péteri út,25,,POINT (47.36122 19.4319),"2200 Monor, Péteri utca 25.",,,,,,,,,,,,,,,,,,,monor.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36122,19.4319,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5258,5290,11,,,754,2310,Szigetszentmiklós,Gyári út,68,,POINT (47.33721 19.02691),"2310 Szigetszentmiklós, Gyári út 68.",,,,,,,,,,,,,,,,,,,sziget.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.33721,19.02691,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5259,5282,11,,,788,2370,Dabas,Szent István út,47,,POINT (47.18308 19.31055),"2370 Dabas, Szent István út 47.",,,,,,,,,,,,,,,,,,,dabas.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.18308,19.31055,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5260,3821,11,,,798,2400,Dunaújváros,Tűzoltó út,1,,POINT (46.94853 18.94821),"2400 Dunaújváros, Tűzoltó út 1.",,,,,,,,,,,,,,,,,,,dunaujvaros@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.94853,18.94821,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5261,5050,11,,,848,2500,Esztergom,Baross Gábor út,30,,POINT (47.77988 18.74243),"2500 Esztergom, Baross Gábor út 30.",,,,,,,,,,,,,,,,,,,pk.esztergom@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77988,18.74243,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5262,5296,11,,,880,2600,Vác,Szilassy Vince utca,6-10,,POINT (47.77923 19.13299),"2600 Vác, Szilassy Vince utca 6-10.",,,,,,,,,,,,,,,,,,,vac.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77923,19.13299,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5263,5173,11,,,934,2660,Balassagyarmat,Baltik Frigyes utca,1,,POINT (48.07627 19.29535),"2660 Balassagyarmat, Baltik Frigyes utca 1.",,,,,,,,,,,,,,,,,,,balassagyarmatkk.tit@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.07627,19.29535,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5264,5276,11,,,965,2700,Cegléd,Széchenyi út,24-26,,POINT (47.17434 19.80615),"2700 Cegléd, Széchenyi út 24-26.",,,,,,,,,,,,,,,,,,,cegled.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17434,19.80615,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5265,5307,11,,,989,2760,Nagykáta,Állomás utca,1,,POINT (47.40741 19.74215),"2760 Nagykáta, Állomás utca 1.",,,,,,,,,,,,,,,,,,,nagykata.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.40741,19.74215,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5266,5045,11,,,997,2800,Tatabánya,Szent Borbála út,16,,POINT (47.55858 18.41633),"2800 Tatabánya, Szent Borbála út 16.",,,,,,,,,,,,,,,,,,,tatabanya.pkh@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55858,18.41633,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5267,5047,11,,,1055,2921,Komárom,Tűzoltó utca,1,,POINT (47.73259 18.19821),"2921 Komárom, Tűzoltó utca 1.",,,,,,,,,,,,,,,,,,,komarom.pkh@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.73259,18.19821,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5268,4754,11,,,1069,3000,Hatvan,Hunyadi tér,19,,POINT (47.66798 19.68502),"3000 Hatvan, Hunyadi tér 19.",,,,,,,,,,,,,,,,,,,hatvan.htp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66798,19.68502,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5269,5176,11,,,1104,3060,Pásztó,Kölcsey utca,37,,POINT (47.92033 19.69654),"3060 Pásztó, Kölcsey Ferenc út 37.",,,,,,,,,,,,,,,,,,,ugyelet.pasztoht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92033,19.69654,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5270,5170,11,,,1127,3100,Salgótarján,Szent Flórián tér,1,,POINT (48.09904 19.80474),"3100 Salgótarján, Szent Flórián tér 1.",,,,,,,,,,,,,,,,,,,salgotarjankk.tit@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09904,19.80474,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5271,4748,11,,,1183,3200,Gyöngyös,Bethlen Gábor utca,26,,POINT (47.77688 19.93044),"3200 Gyöngyös, Bethlen Gábor u. 26.",,,,,,,,,,,,,,,,,,,gyongyos.htp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77688,19.93044,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5272,4746,11,,,1233,3300,Eger,Vincellériskola utca,5,,POINT (47.88404 20.3744),"3300 Eger, Vincellériskola utca 5.",,,,,,,,,,,,,,,,,,,eger.htp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88404,20.3744,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5273,3404,11,,,1302,3400,Mezőkövesd,Szent László tér,12,,POINT (47.81126 20.57023),"3400 Mezőkövesd, Szent László tér 12.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81126,20.57023,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5274,3339,11,,,1358,3525,Miskolc,Dózsa György út,15,,POINT (48.10686 20.77695),"3525 Miskolc, Dózsa György út 15.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.10686,20.77695,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
5275,3396,11,,,1401,3580,Tiszaújváros,Tűzoltó utca,1,,POINT (47.91898 21.03066),"3580 Tiszaújváros, Tűzoltó utca 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.91898,21.03066,2023-01-11 16:07:24.214367+00:00,,,11,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 10:23:54.934945,
