,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
767,3936,5,,,156.0,1185,Budapest,,,,POINT (47.43732 19.23989),Liszt Ferenc repülőtér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.43732,19.23989,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
768,3930,5,,,159.0,1191,Budapest,Üllői út,235,,POINT (47.46195 19.13246),"1191 Budapest, Üllői út 235.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46195,19.13246,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
769,3932,5,,,165.0,1201,Budapest,Vörösmarty utca,13-15,,POINT (47.43458 19.10394),"1201 Budapest, Vörösmarty utca 13-15.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.43458,19.10394,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
770,3934,5,,,174.0,1215,Budapest,Katona József utca,66-68,,POINT (47.42598 19.08429),"1215 Budapest, Katona József út 66-68.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.42598,19.08429,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
771,3227,5,,,585.0,2000,Szentendre,Ipar utca,5,,POINT (47.64485 19.07033),"2000 Szentendre, Ipar utca 5.",,,,,,,,,,,,,,,,,,,szentendre.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.64485,19.07033,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
772,3219,5,,,608.0,2030,Érd,Fehérvári út,79,,POINT (47.36838 18.88289),"2030 Érd, Fehérvári út 79a",,,,,,,,,,,,,,,,,,,erd.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36838,18.88289,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
773,3223,5,,,661.0,2100,Gödöllő,Szabadság út,28,,POINT (47.60026 19.35564),"2100 Gödöllő, Szabadság út 28.",,,,,,,,,,,,,,,,,,,godollo.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.60026,19.35564,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
774,3217,5,,,720.0,2200,Monor,Péteri út,25,,POINT (47.36122 19.4319),"2200 Monor, Péteri utca 25.",,,,,,,,,,,,,,,,,,,monor.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36122,19.4319,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
775,3221,5,,,752.0,2310,Szigetszentmiklós,Gyári út,68,,POINT (47.33721 19.02691),"2310 Szigetszentmiklós, Gyári út 68.",,,,,,,,,,,,,,,,,,,sziget.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.33721,19.02691,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
776,3214,5,,,786.0,2370,Dabas,Szent István út,47,,POINT (47.18308 19.31055),"2370 Dabas, Szent István út 47.",,,,,,,,,,,,,,,,,,,dabas.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.18308,19.31055,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
777,2457,5,,,796.0,2400,Dunaújváros,Tűzoltó út,1,,POINT (46.94853 18.94821),"2400 Dunaújváros, Tűzoltó út 1.",,,,,,,,,,,,,,,,,,,dunaujvaros@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.94853,18.94821,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
778,3057,5,,,846.0,2500,Esztergom,Baross Gábor út,30,,POINT (47.77988 18.74243),"2500 Esztergom, Baross Gábor út 30.",,,,,,,,,,,,,,,,,,,pk.esztergom@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77988,18.74243,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
779,3225,5,,,878.0,2600,Vác,Szilassy Vince utca,6-10,,POINT (47.77923 19.13299),"2600 Vác, Szilassy Vince utca 6-10.",,,,,,,,,,,,,,,,,,,vac.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77923,19.13299,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
780,3142,5,,,932.0,2660,Balassagyarmat,Baltik Frigyes utca,1,,POINT (48.07627 19.29535),"2660 Balassagyarmat, Baltik Frigyes utca 1.",,,,,,,,,,,,,,,,,,,balassagyarmatkk.tit@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.07627,19.29535,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
781,3212,5,,,963.0,2700,Cegléd,Széchenyi út,24-26,,POINT (47.17434 19.80615),"2700 Cegléd, Széchenyi út 24-26.",,,,,,,,,,,,,,,,,,,cegled.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17434,19.80615,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
782,3233,5,,,987.0,2760,Nagykáta,Állomás utca,1,,POINT (47.40741 19.74215),"2760 Nagykáta, Állomás utca 1.",,,,,,,,,,,,,,,,,,,nagykata.ht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.40741,19.74215,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
783,3053,5,,,995.0,2800,Tatabánya,Szent Borbála út,16,,POINT (47.55858 18.41633),"2800 Tatabánya, Szent Borbála út 16.",,,,,,,,,,,,,,,,,,,tatabanya.pkh@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55858,18.41633,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
784,3055,5,,,1053.0,2921,Komárom,Tűzoltó utca,1,,POINT (47.73259 18.19821),"2921 Komárom, Tűzoltó utca 1.",,,,,,,,,,,,,,,,,,,komarom.pkh@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.73259,18.19821,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
785,2893,5,,,1067.0,3000,Hatvan,Hunyadi tér,19,,POINT (47.66798 19.68502),"3000 Hatvan, Hunyadi tér 19.",,,,,,,,,,,,,,,,,,,hatvan.htp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66798,19.68502,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
786,3144,5,,,1102.0,3060,Pásztó,Kölcsey utca,37,,POINT (47.92033 19.69654),"3060 Pásztó, Kölcsey Ferenc út 37.",,,,,,,,,,,,,,,,,,,ugyelet.pasztoht@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92033,19.69654,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
787,3140,5,,,1125.0,3100,Salgótarján,Szent Flórián tér,1,,POINT (48.09904 19.80474),"3100 Salgótarján, Szent Flórián tér 1.",,,,,,,,,,,,,,,,,,,salgotarjankk.tit@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09904,19.80474,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
788,2890,5,,,1181.0,3200,Gyöngyös,Bethlen Gábor utca,26,,POINT (47.77688 19.93044),"3200 Gyöngyös, Bethlen Gábor u. 26.",,,,,,,,,,,,,,,,,,,gyongyos.htp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77688,19.93044,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
789,2887,5,,,1231.0,3300,Eger,Vincellériskola utca,5,,POINT (47.88404 20.3744),"3300 Eger, Vincellériskola utca 5.",,,,,,,,,,,,,,,,,,,eger.htp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88404,20.3744,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
790,2229,5,,,1300.0,3400,Mezőkövesd,Szent László tér,12,,POINT (47.81126 20.57023),"3400 Mezőkövesd, Szent László tér 12.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81126,20.57023,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
791,2218,5,,,1356.0,3525,Miskolc,Dózsa György út,15,,POINT (48.10686 20.77695),"3525 Miskolc, Dózsa György út 15.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.10686,20.77695,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
792,2227,5,,,1399.0,3580,Tiszaújváros,Tűzoltó utca,1,,POINT (47.91898 21.03066),"3580 Tiszaújváros, Tűzoltó utca 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.91898,21.03066,2023-03-06 20:11:37.138864+00:00,,,5,Hivatásos Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'main_station'}",https://www.katasztrofavedelem.hu,hufiremsta,(tűzoltó-parancsnokság),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-03-07 20:36:30.426793,
