,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
6576,1224,34,,649,2085,Pilisvörösvár,Fő utca,83,,POINT (47.62183 18.90962),Fő utca 83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,47.62183,18.90962,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6577,1220,34,,1365,3530,Miskolc,Városház tér,9,,POINT (48.10333 20.7791),Városház tér 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,48.10333,20.7791,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6578,1216,34,,1759,4025,Debrecen,Hatvan utca,1/A,,POINT (47.53176 21.62402),Hatvan u. 1/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,47.53176,21.62402,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6579,1222,34,,1922,4400,Nyíregyháza,Bercsényi utca,13,,POINT (47.95537 21.71449),Bercsényi utca 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,47.95537,21.71449,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6580,1229,34,,2142,5000,Szolnok,Sólyom utca,3,,POINT (47.1763 20.19592),Sólyom u. 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,47.1763,20.19592,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6581,1219,34,,2361,6000,Kecskemét,Petőfi Sándor utca,1,,POINT (46.90558 19.68797),Petőfi Sándor u. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,46.90558,19.68797,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6582,1226,34,,2546,6720,Szeged,Klauzál tér,1-3,,POINT (46.25245 20.14875),Klauzál tér 1-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,46.25245,20.14875,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6583,1232,34,,2639,7030,Paks,Tolnai út,2,,POINT (46.61765 18.85234),Tolnai út 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-09-18 20:29:25.729869+00:00,,,46.61765,18.85234,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6584,1228,34,,2682,7100,Szekszárd,Arany János utca,4,,POINT (46.34705 18.70291),Arany János u. 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,46.34705,18.70291,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6585,1218,34,,2835,7400,Kaposvár,Fő utca,30,,POINT (46.35682 17.79508),Fő u. 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,46.35682,17.79508,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
6586,1223,34,,2965,7621,Pécs,Rákóczi út,17,,POINT (46.07363 18.22943),Rákóczi út 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,,,17:00:00,16:00:00,16:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,,,False,"Mo,Th 9:00-17:00; Tu-We 9:00-16:00; Fr 9:00-14:00; PH off",2022-09-18 20:29:25.729869+00:00,,,46.07363,18.22943,34,Sberbank,bank,"{'name:ru': 'Сбербанк', 'brand:ru': 'Сбербанк', 'bic': 'MAVOHUHB', 'ref:vatin': 'HU10776999', 'atm': 'yes', 'brand:wikidata': 'Q17379757', 'operator:addr': '1088 Budapest, Rákóczi út 1-3.', 'operator': 'Sberbank Magyarország Zrt.', 'brand': 'Sberbank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10776999-2-44', 'brand:wikipedia': 'en:Sberbank of Russia', 'ref:HU:company': '01 10 041720', 'amenity': 'bank'}",https://www.sberbank.hu,husberbank,(sber|sberbank),(erste|raiffeisen),False,False,True,300.0,100.0,40.0,,,,,2022-09-18 21:10:21.143318,
