,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
10306,2485,31,Royal Gyógyszertár,,70,1073,Budapest,Erzsébet körút,58,,POINT (47.50311 19.06558),,,,,,,,,,,,,,,,,,,+36 1 235 0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.50311,19.06558,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10307,2814,31,Szigony Gyógyszertár,,78,1083,Budapest,Szigony utca,2,,POINT (47.48898 19.08013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.48898,19.08013,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10308,1928,31,Európa Gyógyszertár,,80,1085,Budapest,József körút,34,,POINT (47.49221 19.07138),,,,,,,,,,,,,,,,,,,+36 1 219 0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.49221,19.07138,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10309,1978,31,Gyógyhír Gyógyszertár,,81,1086,Budapest,Teleki László tér,5,,POINT (47.49264 19.08316),,,,,,,,,,,,,,,,,,,+36 1 313 1614;+36 20 666 7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.49264,19.08316,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10310,1857,31,Campus Gyógyszertár,,82,1087,Budapest,Hungária körút,30,,POINT (47.49712 19.10848),,,,,,,,,,,,,,,,,,,+36 20 252 2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.49712,19.10848,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10311,1875,31,Corvinus Gyógyszertár,,87,1093,Budapest,Közraktár utca,2/a,,POINT (47.48516 19.06015),,,,,,,,,,,,,,,,,,,+36 1 215 0240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.48516,19.06015,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10312,2203,31,KulcsPatika Mester Gyógyszertár,,89,1095,Budapest,Mester utca,51,,POINT (47.47627 19.07684),,,,,,,,,,,,,,,,,,,+36 1 219 5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.47627,19.07684,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10313,2442,31,Pirula Gyógyszertár,,92,1098,Budapest,Dési Huber utca,20,,POINT (47.46582 19.1142),,,,,,,,,,,,,,,,,,,+36 1 296 0177;+36 1 296 0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.46582,19.1142,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10314,2468,31,Príma Gyógyszertár (Szilfa),,95,1103,Budapest,Gyömrői út,99,,POINT (47.46628 19.15802),,,,,,,,,,,,,,,,,,,+36 1 431 7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.46628,19.15802,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10315,1997,31,Harmat Gyógyszertár,,97,1105,Budapest,Kőrösi Csoma Sándor út,47-49,,POINT (47.48945 19.13664),,,,,,,,,,,,,,,,,,,+36 1 261 0316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.48945,19.13664,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10316,1926,31,Európa Gyógyszertár,,98,1106,Budapest,Gyakorló utca,4/c,,POINT (47.50174 19.13876),,,,,,,,,,,,,,,,,,,+36 1 263 1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.50174,19.13876,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10317,2561,31,Semmelweis Gyógyszertár,,99,1107,Budapest,Üllői út,130,,POINT (47.46838 19.11892),,,,,,,,,,,,,,,,,,,+36 1 263 2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.46838,19.11892,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10318,1813,31,Bartók Non-Stop Gyógyszertár,,105,1115,Budapest,Bartók Béla út,98-102,,POINT (47.47374 19.03674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.47374,19.03674,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10319,1763,31,Angelika Patika,,105,1115,Budapest,Tétényi út,18,,POINT (47.46763 19.03484),,,,,,,,,,,,,,,,,,,+36 1 203 2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.46763,19.03484,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10320,2317,31,Non-Stop 200,,106,1116,Budapest,Fehérvári út,200,,POINT (47.4408 19.03679),,,,,,,,,,,,,,,,,,,+36 1 365 3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.4408,19.03679,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
10321,2093,31,Kopaszi Non-Stop Gyógyszertár,,107,1117,Budapest,Napkelte utca,3,,POINT (47.46702 19.05762),,,,,,,,,,,,,,,,,,,+36 1 630 0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.46702,19.05762,2023-01-17 19:36:59.577524+00:00,,,31,Kulcs Patika,pharmacy,"{'amenity': 'pharmacy', 'brand': 'Kulcs Patikák', 'dispensing': 'yes', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.kulcspatikak.hu/,hukulcspha,(kulcs patikák|kulcs patika|kulcs),,True,False,True,False,,,,,,,,,2023-01-17 19:42:11.964357,
