,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
4356,2849,18,Príma Élelmiszer Teréz körút 54.,71,1066,Budapest,Teréz körút,54,,POINT (47.5086 19.05808),Teréz körút 54,,,,,,,,,,,,,,,,,+36 1 301 0162,terez@jegcsillag.hu,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,10:00:00,11:00:00,21:30:00,21:30:00,21:30:00,21:30:00,21:30:00,21:30:00,21:30:00,,,,,,,,,,,,,,,,,False,Mo-Fr 07:00-21:30; Sa 10:00-21:30; Su 11:00-21:30; PH off,2021-12-20 08:45:44.177407+00:00,,,47.5086,19.05808,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4357,2190,18,Príma Corvin Átrium,83,1082,Budapest,Futó utca,37-45,,POINT (47.48622 19.07469),Futó utca 37-45,,,,,,,,,,,,,,,,,+36 1 710 1230,igazgato@corvinatriumcba.hu,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,08:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 07:00-20:00; Su 08:00-20:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.48622,19.07469,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4358,2185,18,Príma Wadi,86,1085,Budapest,József körút,84,,POINT (47.48637 19.07049),József krt. 84,,,,,,,,,,,,,,,,,+36 30 630 0792,wadi.kft@gmail.com,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,,,,,,,,,,,,,,,,,,False,Mo-Sa 07:00-20:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.48637,19.07049,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4359,2160,18,Príma Élelmiszer Baross u.111.,90,1089,Budapest,Baross utca,111,,POINT (47.48828 19.08254),Baross u 111.,,,,,,,,,,,,,,,,,+36 1 210 0057,baross@jegcsillag.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,07:30:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,16:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-21:00; Sa 07:00-16:00; Su 07:30-14:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.48828,19.08254,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4360,2779,18,Príma Wellness,101,1103,Budapest,Gyömrői út,99,,POINT (47.46628 19.15802),Gyömrői út 99,,,,,,,,,,,,,,,,,+36 1 431 0132,info@primawellness.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,,21:30:00,21:30:00,21:30:00,21:30:00,21:30:00,19:30:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-21:30; Sa 08:00-19:30; PH off,2021-12-20 08:45:44.177407+00:00,,,47.46628,19.15802,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4361,2409,18,Príma Kada,102,1104,Budapest,Kada utca,122,,POINT (47.47939 19.15338),Kada utca 122.,,,,,,,,,,,,,,,,,+36 1 433 2082,cba-kada@lazarteam.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:30-14:00; Su 07:00-13:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.47939,19.15338,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4362,2395,18,Príma Élelmiszer Áruház - Fehérvári,112,1116,Budapest,Fehérvári út,192,,POINT (47.44355 19.03728),Fehérvári út 192.,,,,,,,,,,,,,,,,,+36 1 205 3530,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 07:00-18:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.44355,19.03728,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4363,2888,18,Príma Élelmíszer Fehérvári úti Vásárcsarnok,113,1117,Budapest,Körösi József utca,9,,POINT (47.47494 19.04806),Körösi József u 9,,,,,,,,,,,,,,,,,+36 30 330 7516,cbapiac@sbedi.com,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,17:00:00,18:00:00,18:00:00,18:00:00,18:00:00,15:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo 06:30-17:00; Tu-Fr 06:30-18:00; Sa 06:30-15:00; Su 06:30-14:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.47494,19.04806,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4364,7119,18,Príma Élelmíszer Fehérvári úti Vásárcsarnok,113,1117,Budapest,Kőrösy József utca,7-9,,POINT (47.47494 19.04806),Kőrösy József utca 7-9.,,,,,,,,,,,,,,,,,+36 30 330 7516,cbapiac@sbedi.com,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,17:00:00,18:00:00,18:00:00,18:00:00,18:00:00,15:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo 06:30-17:00; Tu-Fr 06:30-18:00; Sa 06:30-15:00; Su 06:30-14:00; PH off,2021-12-21 07:27:38.029413+00:00,,,47.47494,19.04806,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4365,2330,18,Príma Nádorliget,113,1117,Budapest,Nádorliget utca,5/A,,POINT (47.46802 19.04789),Nádorliget u. 5/a,,,,,,,,,,,,,,,,,+36 1 707 3801,nadoligetcba1616@gmail.com,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-21:00; Sa 07:00-17:00; Su 07:00-14:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.46802,19.04789,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4366,2416,18,Príma Élelmiszer Áruház - Tétény,115,1119,Budapest,Tétényi út,63,,POINT (47.46393 19.03337),Tétényi út 63.,,,,,,,,,,,,,,,,,+36 1 205 3368,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,20:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-21:00; Sa 06:00-20:00; Su 07:00-18:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.46393,19.03337,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
4367,2365,18,Príma Élelmiszer Áruház - Krisztina krt.,117,1122,Budapest,Krisztina körút,7,,POINT (47.50601 19.02293),Krisztina krt. 7,,,,,,,,,,,,,,,,,+36 1 224 0056,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 07:00-18:00; PH off,2021-12-20 08:45:44.177407+00:00,,,47.50601,19.02293,18,Príma,shop,"{'payment:contactless': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard': 'yes', 'payment:maestro': 'yes', 'shop': 'convenience', 'brand': 'Príma', 'payment:mastercard_contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-02-11 09:58:26.013591,
